_,id,title,photo,date,creator,left,broadcast,verified,megagroup,restricted,signatures,min,scam,has_link,has_geo,slowmode_enabled,call_active,call_not_empty,fake,gigagroup,noforwards,join_to_send,join_request,forum,stories_hidden,stories_hidden_min,stories_unavailable,access_hash,username,restriction_reason,admin_rights,banned_rights,default_banned_rights,participants_count,usernames,stories_max_id,color,counter_x,from_messages_x,channel_request_x,channel_req_targeted_by_x,source_x,counter_y,from_messages_y,channel_request_y,channel_req_targeted_by_y,source_y,counter,from_messages,channel_request,channel_req_targeted_by,source
Channel,1392459919,grandoldmemes,"{'_': 'ChatPhoto', 'photo_id': 4906702043931060409, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xa5\x84\xf2\x00T!\x8a\xf2h\xa2\x8a\x06\xcf'}",2021-01-16 18:27:53+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-3774175855622316423,grandoldmemes,[],,,,10183,[],,,5.0,5.0,0.0,{'channels': ['self']},['CharlieKirk'],124.0,124.0,0.0,{'channels': ['self']},['Jack_Posobiec'],124.0,124.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1279779603,Woke Societies,"{'_': 'ChatPhoto', 'photo_id': 5033168210660272585, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x97\r\xf6\xac\xee\x97\xcc\xf4\xc7\x1f\xfe\xaa(\xa2\xb2Q\xb9;\x9f'}",2021-02-05 19:43:29+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,-8764059920096886823,WokeSocieties,[],,,,36122,[],,,1.0,1.0,0.0,{'channels': ['self']},['CharlieKirk'],9.0,9.0,0.0,{'channels': ['self']},['Jack_Posobiec'],9.0,9.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1758387125,Woke Societies Chat,"{'_': 'ChatPhoto', 'photo_id': 5158967407623121309, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xb3\xcf\xda\xb3\xbam\xff\x00\xdd\xc7\x1f\x9d\x14QY\xa5q\x1f'}",2022-01-27 16:33:28+00:00,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,7249893795573323286,wokesocietieschats,[],,,"{'_': 'ChatBannedRights', 'until_date': datetime.datetime(2038, 1, 19, 3, 14, 7, tzinfo=datetime.timezone.utc), 'view_messages': False, 'send_messages': False, 'send_media': False, 'send_stickers': True, 'send_gifs': True, 'send_games': True, 'send_inline': True, 'embed_links': False, 'send_polls': True, 'change_info': True, 'invite_users': True, 'pin_messages': True, 'manage_topics': False, 'send_photos': False, 'send_videos': False, 'send_roundvideos': False, 'send_audios': False, 'send_voices': False, 'send_docs': False, 'send_plain': False}",1120,[],,,1.0,0.0,1.0,{'channels': ['WokeSocieties']},['CharlieKirk'],1.0,0.0,1.0,{'channels': ['WokeSocieties']},['Jack_Posobiec'],1.0,0.0,1.0,{'channels': ['WokeSocieties']},['Jack_Posobiec']
Channel,1396332892,Dan Scavino FORCE🇺🇸🦅,"{'_': 'ChatPhoto', 'photo_id': 5111940389065042194, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xa3\x19\xcb\xa2\xa0^W<\x9c\x7f\x93E\x14R{\x9aCc'}",2021-03-19 17:45:45+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4313789408915685188,DanScavinoFORCE,[],,,,103669,[],,,1.0,1.0,0.0,{'channels': ['self']},['CharlieKirk'],,,,,,26.0,26.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1276534058,Senator Jake Hoffman,"{'_': 'ChatPhoto', 'photo_id': 4960719731648735625, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xab\x88\xbe\xcd\x8c\x8c\xe7\xad\x14QN\xc1s'}",2021-05-11 16:53:52+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,-273596734115555221,JakeHoffman,[],,,,2541,[],,,14.0,14.0,0.0,{'channels': ['self']},['CharlieKirk'],1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec'],1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1150424885,Patri0tsareinContr0l ️️️,"{'_': 'ChatPhoto', 'photo_id': 5015230335583103179, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08~\xd9\xc4\xb8\xdcv\xe7#\x9e?\xfdTQEZ%\xb3'}",2021-02-21 17:07:18+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-3421907589613068477,Patri0tsareinContr0l,[],,,,27648,[],,,4.0,4.0,0.0,{'channels': ['self']},['CharlieKirk'],5.0,5.0,0.0,{'channels': ['self']},['Jack_Posobiec'],5.0,5.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1161789591,We The Media,"{'_': 'ChatPhoto', 'photo_id': 5095881703913794069, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xa5\xf2\xe2\x8a(\xadlO?\x91'}",2021-01-10 12:57:14+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,-222916447082142800,WeTheMedia,[],,,,173810,[],,,3.0,3.0,0.0,{'channels': ['self']},['CharlieKirk'],1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec'],1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1918010981,We The Media - Chat,"{'_': 'ChatPhoto', 'photo_id': 5965073764821613514, 'dc_id': 4, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xd2\xfd\xfe\xfcn_\xa6(\xa2\x8a\x07\xcd\xe4\x7f'}",2023-04-28 18:59:10+00:00,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,8807912032960032754,WeTheMediaChat2,[],,,"{'_': 'ChatBannedRights', 'until_date': datetime.datetime(2038, 1, 19, 3, 14, 7, tzinfo=datetime.timezone.utc), 'view_messages': False, 'send_messages': False, 'send_media': True, 'send_stickers': False, 'send_gifs': False, 'send_games': False, 'send_inline': False, 'embed_links': True, 'send_polls': True, 'change_info': True, 'invite_users': True, 'pin_messages': True, 'manage_topics': False, 'send_photos': True, 'send_videos': True, 'send_roundvideos': True, 'send_audios': True, 'send_voices': True, 'send_docs': True, 'send_plain': False}",885,[],,,1.0,0.0,1.0,{'channels': ['WeTheMedia']},['CharlieKirk'],1.0,0.0,1.0,{'channels': ['WeTheMedia']},['Jack_Posobiec'],1.0,0.0,1.0,{'channels': ['WeTheMedia']},['Jack_Posobiec']
Channel,1754714046,Culture War Room,"{'_': 'ChatPhoto', 'photo_id': 6096147284703163626, 'dc_id': 5, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xad\xf6\x8f\x9b\x1cm\xdb\x8a(\xa2\xa6\xc6\x97?'}",2022-01-17 13:54:20+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2021539207358923848,CultureWarRoom,[],,,,16770,[],,,4.0,4.0,0.0,{'channels': ['self']},['CharlieKirk'],124.0,124.0,0.0,{'channels': ['self']},['Jack_Posobiec'],144.0,144.0,0.0,{'channels': ['self']},"['Jack_Posobiec', 'RealRebelNews']"
Channel,1300461016,Marjorie Taylor Greene,"{'_': 'ChatPhoto', 'photo_id': 4997196472281836262, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x8a9\xb7K\xe5\xed\xf7\xcd\x14Q[\xc4\xe1\xa9\xba?'}",2021-01-12 20:49:28+00:00,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,709253940047233985,RealMarjorieGreene,[],,,,90327,[],,,3.0,3.0,0.0,{'channels': ['self']},['CharlieKirk'],1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec'],5.0,5.0,0.0,{'channels': ['self']},"['Jack_Posobiec', 'TrumpChannel']"
Channel,1404077180,Liz Harrington,"{'_': 'ChatPhoto', 'photo_id': 5161649945411955103, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x95""(\xad\x83\x8f\xad\x14QYs;\x96\x7f'}",2021-06-15 15:32:37+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6246142124645576567,LizHarrington76,[],,,,33451,[],,,5.0,5.0,0.0,{'channels': ['self']},['CharlieKirk'],2.0,2.0,0.0,{'channels': ['self']},['Jack_Posobiec'],16.0,16.0,0.0,{'channels': ['self']},"['Jack_Posobiec', 'TrumpChannel']"
Channel,1747193290,RawsAlerts,"{'_': 'ChatPhoto', 'photo_id': 5107550691970362224, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xce\xda\xdb\xb1\x8e(\xa2\x8a\xcb\x98\xf4\x154\x7f'}",2021-11-24 21:26:16+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,-3321331994648527436,Rawsalert,[],,,,10645,[],,,1.0,1.0,0.0,{'channels': ['self']},['CharlieKirk'],1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec'],1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1601653229,Rawsalerts,"{'_': 'ChatPhoto', 'photo_id': 5104975060212493482, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xcd\xda\xdb\xb0G\x19\xa2\x8a++\x9d\xfc\x89\x1f'}",2022-01-30 23:25:56+00:00,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,-8642737593452344684,Rawsalertz,[],,,"{'_': 'ChatBannedRights', 'until_date': datetime.datetime(2038, 1, 19, 3, 14, 7, tzinfo=datetime.timezone.utc), 'view_messages': False, 'send_messages': False, 'send_media': False, 'send_stickers': False, 'send_gifs': False, 'send_games': False, 'send_inline': False, 'embed_links': False, 'send_polls': False, 'change_info': True, 'invite_users': True, 'pin_messages': True, 'manage_topics': False, 'send_photos': False, 'send_videos': False, 'send_roundvideos': False, 'send_audios': False, 'send_voices': False, 'send_docs': False, 'send_plain': False}",273,[],,,1.0,0.0,1.0,{'channels': ['Rawsalert']},['CharlieKirk'],1.0,0.0,1.0,{'channels': ['Rawsalert']},['Jack_Posobiec'],1.0,0.0,1.0,{'channels': ['Rawsalert']},['Jack_Posobiec']
Channel,1230318030,Christian Patriot News,"{'_': 'ChatPhoto', 'photo_id': 5057942312168040854, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xb9\xf3\xed?wvx\xf4\xc5\x14QU\xcd\xe4\x16?'}",2021-01-15 07:47:10+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,8040677542637888774,ChristianPatriotNews,[],,,,58310,[],,,1.0,1.0,0.0,{'channels': ['self']},['CharlieKirk'],,,,,,,,,,
Channel,1358907673,James O'Keefe,"{'_': 'ChatPhoto', 'photo_id': 2733277222959949740, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xabq\t\xb7]\x8d\xb8\xe5z\x9fZ(\xa2\xa4g'}",2019-11-22 20:27:29+00:00,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1597587560388585517,JamesOKeefeIII,[],,,,239689,[],,,4.0,4.0,0.0,{'channels': ['self']},['CharlieKirk'],4.0,4.0,0.0,{'channels': ['self']},['Jack_Posobiec'],36.0,35.0,1.0,{'channels': ['self']},"['Jack_Posobiec', 'RaheemKassam', 'JamesOKeefeIII', 'NationalPulse', 'TrumpChannel']"
Channel,1445593024,The Justice League,"{'_': 'ChatPhoto', 'photo_id': 4967806431982103394, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x91\xae\xa3\xfbq\xc7U\xe4\x9flt\xa2\x8a(\x03'}",2021-01-08 23:10:51+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3865290612563117293,THEREALTORIABROOKE,[],,,,30795,[],,,1.0,1.0,0.0,{'channels': ['self']},['CharlieKirk'],10.0,10.0,0.0,{'channels': ['self']},['Jack_Posobiec'],10.0,10.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1218257811,Josh Hawley,"{'_': 'ChatPhoto', 'photo_id': 4951949326825925600, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x8e+Ua\x83\x11\x0cI+\xbb\xb8\xa2\x8a(H\x1b?'}",2021-01-31 03:05:06+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-6649158240460854119,Josh_Hawley,[],,,,41774,[],,,2.0,2.0,0.0,{'channels': ['self']},['CharlieKirk'],2.0,2.0,0.0,{'channels': ['self']},['Jack_Posobiec'],4.0,4.0,0.0,{'channels': ['self']},"['Jack_Posobiec', 'TrumpChannel']"
Channel,1200497997,Project Veritas,"{'_': 'ChatPhoto', 'photo_id': 5114067428668713400, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xc8\xf96\xf7\xcf\xd2\x8a(\xa0\x0f'}",2019-06-22 20:41:07+00:00,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-7830794548843689669,project_veritas,[],,,,314526,[],,,9.0,9.0,0.0,{'channels': ['self']},['CharlieKirk'],1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec'],30.0,30.0,0.0,{'channels': ['self']},"['Jack_Posobiec', 'RaheemKassam', 'JamesOKeefeIII', 'NationalPulse', 'TrumpChannel']"
Channel,1529958951,Kari Lake,"{'_': 'ChatPhoto', 'photo_id': 4938274709301209820, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08l\x88\xc2T \xe1{\xe4\xf5\xa2\x8a*V\xc7J\x9bM\x9f'}",2022-02-10 01:26:14+00:00,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,-1764373246419514755,realKariLake,[],,,,30530,[],,,1.0,1.0,0.0,{'channels': ['self']},['CharlieKirk'],2.0,2.0,0.0,{'channels': ['self']},['Jack_Posobiec'],2.0,2.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1984053449,Kari Lake Chat,{'_': 'ChatPhotoEmpty'},2023-04-19 05:07:55+00:00,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,8944558320113688638,karilakechatAZ,[],,,"{'_': 'ChatBannedRights', 'until_date': datetime.datetime(2038, 1, 19, 3, 14, 7, tzinfo=datetime.timezone.utc), 'view_messages': False, 'send_messages': False, 'send_media': True, 'send_stickers': True, 'send_gifs': True, 'send_games': True, 'send_inline': True, 'embed_links': True, 'send_polls': True, 'change_info': True, 'invite_users': True, 'pin_messages': True, 'manage_topics': False, 'send_photos': True, 'send_videos': True, 'send_roundvideos': True, 'send_audios': True, 'send_voices': True, 'send_docs': True, 'send_plain': False}",447,[],,,1.0,0.0,1.0,{'channels': ['realKariLake']},['CharlieKirk'],1.0,0.0,1.0,{'channels': ['realKariLake']},['Jack_Posobiec'],1.0,0.0,1.0,{'channels': ['realKariLake']},['Jack_Posobiec']
Channel,1522046510,The Vigilant Fox 🦊,"{'_': 'ChatPhoto', 'photo_id': 5089109343646886911, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b""\x01\x08\x08\xb2'a&\x06\xe3&v\x95\xdb\xdf\xd6\x8a(\xa5\xca\x83\x98""}",2021-11-23 02:11:50+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,-1297228405147427075,VigilantFox,[],,,,129658,[],,,1.0,1.0,0.0,{'channels': ['self']},['CharlieKirk'],16.0,16.0,0.0,{'channels': ['self']},['Jack_Posobiec'],16.0,16.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1611294208,Fox Chat 🦊,"{'_': 'ChatPhoto', 'photo_id': 5017037043640937451, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b""\x01\x08\x08\xb2'a.>c&v\x95\xdb\xdf\xd6\x8a(\xa5\xca\x83\x98""}",2021-11-23 23:43:20+00:00,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,-4259988782424906435,VigilantFoxChat,[],,,"{'_': 'ChatBannedRights', 'until_date': datetime.datetime(2038, 1, 19, 3, 14, 7, tzinfo=datetime.timezone.utc), 'view_messages': False, 'send_messages': False, 'send_media': False, 'send_stickers': False, 'send_gifs': False, 'send_games': False, 'send_inline': False, 'embed_links': False, 'send_polls': False, 'change_info': True, 'invite_users': False, 'pin_messages': True, 'manage_topics': False, 'send_photos': False, 'send_videos': False, 'send_roundvideos': False, 'send_audios': False, 'send_voices': False, 'send_docs': False, 'send_plain': False}",2023,[],,,1.0,0.0,1.0,{'channels': ['VigilantFox']},['CharlieKirk'],1.0,0.0,1.0,{'channels': ['VigilantFox']},['Jack_Posobiec'],1.0,0.0,1.0,{'channels': ['VigilantFox']},['Jack_Posobiec']
Channel,1431122063,Glenn Greenwald,"{'_': 'ChatPhoto', 'photo_id': 4940735721266850076, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08|\xb7^\\\x80\xf9|tj(\xa2\x843'}",2021-01-26 11:46:04+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-4593972562096187042,Glenn_Greenwald,[],,,,9844,[],,,3.0,3.0,0.0,{'channels': ['self']},['CharlieKirk'],,,,,,,,,,
Channel,1483975025,Techno_Fog,"{'_': 'ChatPhoto', 'photo_id': 5183712835929221421, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xb8\x87\xfd*@\x1b+\xb4\x1cg\xa5\x14QL\x83'}",2021-01-13 02:25:16+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1626486484678992927,techno_fog,[],,,,73979,[],,,1.0,1.0,0.0,{'channels': ['self']},['CharlieKirk'],1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec'],2.0,2.0,0.0,{'channels': ['self']},"['Jack_Posobiec', 'RaheemKassam']"
Channel,1443355249,Liberty Overwatch,"{'_': 'ChatPhoto', 'photo_id': 5181425379297044824, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xb4\xef \x91[\xa2\x9e\xc2\x8a(\xa8\x19'}",2021-01-11 21:57:39+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,5512079525267573554,LibertyOverwatchChannel,[],,,,22566,[],,,2.0,2.0,0.0,{'channels': ['self']},['CharlieKirk'],,,,,,,,,,
Channel,1264643776,Brian Cates,"{'_': 'ChatPhoto', 'photo_id': 5048673914477193722, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08`X\xd6\x00\xe8G\xcd\xdd\x8e3\xedE\x14P4\xcf'}",2021-01-14 19:06:33+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-6986981183953691260,drawandstrikechannel,[],,,,63263,[],,,1.0,1.0,0.0,{'channels': ['self']},['CharlieKirk'],,,,,,,,,,
Channel,1189125688,Blaze Media,"{'_': 'ChatPhoto', 'photo_id': 4990532164802160788, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08b\x98\xbc\x91\xff\x00==9\xa2\x8a+6z\x89X'}",2020-11-08 20:33:36+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,-9055855611623923901,TheBlazeTV,[],,,,88204,[],,,3.0,3.0,0.0,{'channels': ['self']},['CharlieKirk'],1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec'],7.0,7.0,0.0,{'channels': ['self']},"['Jack_Posobiec', 'TrumpChannel']"
Channel,1405021412,Donald Trump Jr,"{'_': 'ChatPhoto', 'photo_id': 1263080359574218774, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08XCD\xac\x9bK\r\xdb\x8b(\xeb\xe9\x8a(\xa2\x98\xcf'}",2019-06-05 00:16:54+00:00,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,380047372943834605,TrumpJr,[],,,,466593,[],,,4.0,4.0,0.0,{'channels': ['self']},['CharlieKirk'],,,,,,112.0,111.0,1.0,{'channels': ['self']},"['TrumpChannel', 'TrumpJr']"
Channel,1214967383,Donald Trump Jr Chat,"{'_': 'ChatPhoto', 'photo_id': 5093696342949210334, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08 V\x85\x1a=\x8c\xe0>\xe2\xea:\xfab\x8a(\xa0\x0f'}",2021-02-26 18:47:00+00:00,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,2403895202899075731,TrumpJrChat,[],,,"{'_': 'ChatBannedRights', 'until_date': datetime.datetime(2038, 1, 19, 3, 14, 7, tzinfo=datetime.timezone.utc), 'view_messages': False, 'send_messages': False, 'send_media': True, 'send_stickers': True, 'send_gifs': True, 'send_games': True, 'send_inline': True, 'embed_links': True, 'send_polls': True, 'change_info': True, 'invite_users': True, 'pin_messages': True, 'manage_topics': False, 'send_photos': True, 'send_videos': True, 'send_roundvideos': True, 'send_audios': True, 'send_voices': True, 'send_docs': True, 'send_plain': False}",4964,[],,,1.0,0.0,1.0,{'channels': ['TrumpJr']},['CharlieKirk'],,,,,,2.0,0.0,2.0,{'channels': ['TrumpJr']},"['TrumpChannel', 'TrumpJr']"
Channel,1153026272,Tracy Beanz,"{'_': 'ChatPhoto', 'photo_id': 2116456491177322410, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xa6\xd9 3\xab\r\xddO\xaf4QE\x03h'}",2019-05-07 20:38:47+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,408406324780299113,TracybeanzOfficial,[],,,,42727,[],,,1.0,1.0,0.0,{'channels': ['self']},['CharlieKirk'],,,,,,,,,,
Channel,1392160803,Breaking911,"{'_': 'ChatPhoto', 'photo_id': 5177209276190533847, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08v\xcb}\xc3-\xe9\xdcz\xd1E\x15\x07W+\xee\x7f'}",2021-01-10 15:21:45+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-62600210430679098,breaking911,[],,,,78750,[],,,1.0,1.0,0.0,{'channels': ['self']},['CharlieKirk'],6.0,6.0,0.0,{'channels': ['self']},['Jack_Posobiec'],7.0,7.0,0.0,{'channels': ['self']},"['Jack_Posobiec', 'TrumpChannel']"
Channel,1047000621,ZeroHedge,"{'_': 'ChatPhoto', 'photo_id': 450625293387933612, 'dc_id': 2, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xd6\xc3y\x84\xe7\xe5\xff\x00\xebQE\x14\x01'}",2016-02-24 10:26:57+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,-6914187383679121041,zerohedge,[],,,,20330,[],,,1.0,1.0,0.0,{'channels': ['self']},['CharlieKirk'],,,,,,,,,,
Channel,1308519094,Becker News,"{'_': 'ChatPhoto', 'photo_id': 4938558623819344234, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xa7\x08\x83\r\xe6\xe4\x1c\xf1\x8f\xc6\x8a(\xa9q\xbfQ\xdc'}",2021-01-26 22:03:47+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1252985036129499519,beckernews,[],,,,45444,[],,,3.0,3.0,0.0,{'channels': ['self']},['CharlieKirk'],4.0,4.0,0.0,{'channels': ['self']},['Jack_Posobiec'],4.0,4.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1430871715,The Babylon Bee,"{'_': 'ChatPhoto', 'photo_id': 5102750838383815658, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xb7\xfe\x91\xe7\xff\x00\x16}{u\xa2\x8a(@\xcf'}",2021-01-18 16:58:29+00:00,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-6883332537552408286,TheBabylonBee,[],,,,144425,[],,,1.0,1.0,0.0,{'channels': ['self']},['CharlieKirk'],,,,,,27.0,27.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1396163912,Aurax,"{'_': 'ChatPhoto', 'photo_id': 5935964228835979805, 'dc_id': 4, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xc7\xf9v\xff\x00\xb5E\x14P\x07'}",2021-03-12 11:51:12+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,3576347657471650748,auraxchan,[],,,,18527,[],,,1.0,1.0,0.0,{'channels': ['self']},['CharlieKirk'],,,,,,,,,,
